"ID","Player","Team","Position","Rookie","RkOv","Status","Opponent","FPts","FP/G","FG-","3PTM","FT-","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*05quh*","Zeke Nnaji","DEN","PF,F,C","","344","FA","","262.25","5.25","1.8","0.2","0.4","4.6","2.8","0.7","0.3","0.9","0.7","0.0","0"
"*06mk2*","Cody Williams","MIN","SG,G","","345","FA","","256.35","4.66","2.2","0.7","0.2","5.3","2.0","0.9","0.4","0.1","0.6","0.0","0"
"*076ti*","Hannes Steinbach","CHA","PF,F","R","346","FA","","256.05","5.12","1.4","0.2","0.3","4.5","3.1","0.8","0.3","0.5","0.5","0.0","0"
"*04qrx*","Josh Okogie","UTA","SG,G,SF,F","","347","FA","","253.14","4.22","1.5","0.4","0.3","3.6","1.9","0.8","0.6","0.3","0.5","0.0","0"
"*06ccu*","Tristan Vukcevic","WAS","C","","348","FA","","246.64","6.17","2.7","0.8","0.3","6.2","3.0","1.1","0.4","0.5","0.6","0.0","0"
"*03e6u*","Bogdan Bogdanovic","HOU","SG,G,SF,F","","349","FA","","246.32","6.16","3.6","1.4","0.1","7.6","1.7","1.5","0.6","0.2","0.7","0.0","0"
"*06v8e*","Javon Small","MEM","PG,G","","350","FA","","245.44","6.14","3.0","1.0","0.2","6.7","2.1","1.8","0.6","0.3","0.9","0.0","0"
"*06ccv*","Trayce Jackson-Davis","TOR","C","","351","FA","","243.63","5.41","1.0","0.0","0.5","4.7","3.0","0.7","0.3","0.7","0.4","0.0","0"
"*06cdh*","GG Jackson","MEM","SF,PF,F","","352","FA","","241.44","6.04","3.6","1.2","0.5","8.2","2.4","0.8","0.3","0.3","0.8","0.0","0"
"*042n3*","Buddy Hield","ATL","PG,SG,G,SF,F","","353","FA","","239.04","5.31","2.8","1.2","0.1","6.1","1.6","1.4","0.4","0.3","0.6","0.0","0"
"*0015e*","Mike Conley","BOS","PG,G","","354","FA","@DET Tue 12:00PM","228.48","5.71","2.2","1.0","0.1","5.2","1.3","2.7","0.5","0.1","0.6","0.0","0"
"*06v8f*","Tyrese Proctor","CLE","PG,G","","355","FA","","225.25","4.51","2.2","0.7","0.1","4.9","1.5","1.3","0.4","0.2","0.7","0.0","0"
"*0621e*","Mark Williams","PHO","C","","356","FA","","217.14","10.86","2.2","0.0","0.7","9.3","7.2","0.8","0.7","0.8","0.7","0.0","0"
"*04qse*","Gary Trent","MIL","SG,G,SF,F","","357","FA","","214.12","5.35","3.4","1.3","0.1","7.1","1.4","0.9","0.6","0.1","0.3","0.0","0"
"*06ccg*","Marcus Sasser","DAL","PG,G","","358","FA","","211.15","4.22","2.4","0.7","0.1","4.7","1.0","1.8","0.4","0.1","0.7","0.0","0"
"*06mjy*","Tidjane Salaun","CHA","PF,F","","359","FA","","211.08","5.28","2.1","0.5","0.3","5.5","2.7","0.9","0.3","0.3","0.6","0.0","0"
"*06mlh*","Johnny Furphy","IND","SG,G,SF,F","","360","FA","","208.88","5.22","2.4","0.8","0.2","5.8","2.2","1.0","0.4","0.2","0.5","0.0","0"
"*06v82*","Adou Thiero","LAL","SF,PF,F","","361","FA","","197.3","3.95","2.0","0.7","0.1","4.4","1.4","1.1","0.3","0.1","0.5","0.0","0"
"*06mke*","DaRon Holmes","DEN","PF,F,C","","362","FA","","195.52","4.89","2.1","0.5","1.1","4.7","2.7","1.0","0.3","0.3","0.6","0.0","0"
"*06q2e*","Jamison Battle","TOR","SF,PF,F","","363","FA","","193.5","3.87","1.6","0.4","0.2","4.2","2.0","0.8","0.2","0.2","0.6","0.0","0"
"*064q6*","Daeqwon Plowden","SAC","SG,G,SF,F","","364","FA","","192.27","6.41","3.0","0.9","0.3","7.1","2.4","1.6","0.4","0.4","0.8","0.0","0"
"*06mk9*","Dalton Knecht","LAL","SG,G,SF,F","","365","FA","","192.25","3.85","2.0","0.7","0.1","4.4","1.3","1.0","0.3","0.1","0.5","0.0","0"
"*06223*","Bryce McGowens","NO","SG,G","","366","FA","","187.92","4.18","2.1","0.5","0.3","4.9","1.7","0.8","0.3","0.2","0.5","0.0","0"
"*06mlg*","Tyler Kolek","NY","PG,G","","367","FA","PHI Tue 4:00PM","184.8","4.62","2.1","0.6","0.1","4.9","1.4","1.6","0.4","0.2","0.6","0.0","0"
"*076sz*","Sergio De Larrea","DAL","PG,G","R","368","FA","","177.28","4.43","2.1","0.6","0.2","4.9","1.8","1.0","0.3","0.2","0.5","0.0","0"
"*06mm4*","Ariel Hukporti","PHI","C","","369","FA","@NY Tue 4:00PM","176.6","4.42","1.2","0.2","0.3","4.0","2.7","0.6","0.2","0.4","0.5","0.0","0"
"*03r7l*","Larry Nance","IND","PF,F,C","","370","FA","","172.04","4.3","0.9","0.2","0.1","3.1","2.5","1.0","0.5","0.2","0.4","0.0","0"
"*05uis*","Tre Mann","WAS","PG,G","","371","FA","","166.04","4.15","1.7","0.5","0.2","3.9","1.5","1.6","0.5","0.1","0.7","0.0","0"
"*06ca9*","Jordan Hawkins","MEM","SG,G","","372","FA","","164.8","4.12","2.9","1.1","0.1","5.5","1.5","0.7","0.2","0.1","0.4","0.0","0"
"*076tf*","Chris Cenac","BOS","PF,F","R","373","FA","@DET Tue 12:00PM","164.36","4.11","1.1","0.1","0.2","3.6","2.5","0.6","0.2","0.4","0.4","0.0","0"
"*0621a*","Ousmane Dieng","MIL","PF,F,C","","374","FA","","155.76","3.89","2.1","0.7","0.1","4.4","1.6","1.0","0.3","0.1","0.6","0.0","0"
"*05ujw*","Jericho Sims","MIL","C","","375","FA","","151.06","4.32","0.7","0.0","0.3","3.0","3.1","0.5","0.2","0.4","0.4","0.0","0"
"*05wqp*","Micah Potter","POR","PF,F,C","","376","FA","","150.68","3.77","1.4","0.4","0.1","3.5","2.0","0.6","0.3","0.2","0.3","0.0","0"
"*076t5*","Alex Karaban","SAC","SF,F","R","377","FA","","144.72","3.62","1.4","0.4","0.2","3.7","1.8","0.7","0.3","0.2","0.4","0.0","0"
"*05uip*","Corey Kispert","ATL","SG,G,SF,PF,F","","378","FA","","144.6","3.62","2.0","0.9","0.2","5.1","1.1","0.6","0.2","0.1","0.5","0.0","0"
"*05qti*","Josh Green","UTA","SG,G,SF,F","","379","FA","","144.6","2.89","1.2","0.5","0.1","3.1","1.1","0.8","0.3","0.1","0.3","0.0","0"
"*06233*","Ron Harper","BOS","SF,F","","380","FA","@DET Tue 12:00PM","141.16","3.53","1.7","0.5","0.1","4.0","1.5","0.8","0.2","0.1","0.5","0.0","0"
"*055qo*","Caleb Martin","DAL","SF,F","","381","FA","","140.6","3.51","1.7","0.5","0.1","3.8","1.6","0.8","0.3","0.2","0.5","0.0","0"
"*06v5c*","Asa Newell","ATL","PF,F","","382","FA","","139.44","3.98","1.6","0.4","0.2","4.2","2.0","0.8","0.3","0.3","0.5","0.0","0"
"*064tp*","Quenton Jackson","IND","PG,G","","383","FA","","136.08","4.54","2.4","0.8","0.2","5.3","1.2","1.2","0.5","0.2","0.5","0.0","0"
"*043ib*","Dorian Finney-Smith","CHA","SF,PF,F","","384","FA","","133.88","3.35","1.6","0.6","0.1","3.3","1.6","0.6","0.3","0.2","0.3","0.0","0"
"*06mmi*","Branden Carlson","POR","C","","385","FA","","131.6","3.29","1.0","0.1","0.2","3.1","2.1","0.4","0.1","0.3","0.4","0.0","0"
"*06v83*","Chaz Lanier","DET","SG,G","","386","FA","BOS Tue 12:00PM","127.36","3.18","1.6","0.5","0.1","3.6","1.2","0.9","0.3","0.1","0.5","0.0","0"
"*076uj*","Emanuel Sharp","SAC","SG,G","R","387","FA","","127.36","3.18","1.6","0.5","0.1","3.6","1.1","0.9","0.3","0.1","0.4","0.0","0"
"*076tg*","Koa Peat","PHO","PF,F","R","388","FA","","127.2","3.18","1.3","0.3","0.2","3.2","1.6","0.6","0.2","0.2","0.3","0.0","0"
"*06cc9*","Olivier-Maxence Prosper","MEM","PF,F","","389","FA","","123.6","4.12","1.8","0.4","0.4","3.8","2.4","0.8","0.3","0.1","0.3","0.0","0"
"*042n8*","Taurean Prince","DET","SG,G,SF,F","","390","FA","BOS Tue 12:00PM","121.71","4.06","2.0","0.8","0.2","4.6","1.5","0.8","0.4","0.2","0.4","0.0","0"
"*06ccw*","Jordan Miller","LAC","SF,F","","391","FA","","121.3","6.06","2.9","0.8","0.3","7.3","2.7","0.8","0.7","0.2","0.9","0.0","0"
"*076u4*","Meleek Thomas","CLE","SG,G","R","392","FA","","119.28","3.98","2.0","0.7","0.1","4.4","1.4","1.1","0.3","0.1","0.5","0.0","0"
"*06mk4*","Nikola Topic","OKC","PG,G","","393","FA","@SA Tue 6:30PM","114.12","5.71","2.9","0.9","1.2","5.9","1.8","2.3","0.5","0.2","0.9","0.0","0"
"*06cef*","Oscar Tshiebwe","HOU","C","","394","FA","","111.4","5.57","1.9","0.2","0.3","5.0","3.6","0.5","0.3","0.3","0.2","0.0","0"
"*06220*","Jaden Hardy","LAL","PG,SG,G","","395","FA","","110.1","3.67","2.5","0.8","0.1","4.9","1.1","1.0","0.2","0.1","0.5","0.0","0"
"*076u3*","Bruce Thornton","HOU","PG,G","R","396","FA","","108.27","3.61","1.7","0.5","0.1","3.9","1.0","1.4","0.3","0.1","0.5","0.0","0"
"*05qve*","Jae'Sean Tate","HOU","SF,F","","397","FA","","107.2","2.68","1.0","0.2","0.1","2.3","1.5","0.5","0.3","0.1","0.3","0.0","0"
"*06mk5*","Devin Carter","BOS","PG,G","","398","FA","@DET Tue 12:00PM","103.74","3.46","1.7","0.5","0.1","3.9","1.1","1.2","0.3","0.1","0.6","0.0","0"
"*05293*","John Konchar","NY","SG,G","","399","FA","PHI Tue 4:00PM","96.69","3.22","0.9","0.3","0.1","2.0","1.8","0.8","0.4","0.3","0.3","0.0","0"
"*03ad7*","Kevon Looney","LAL","C","","400","FA","","95.08","4.75","0.8","0.0","0.3","3.0","3.5","1.1","0.2","0.2","0.4","0.0","0"
"*06mkh*","Pacome Dadiet","NY","SG,G","","401","FA","PHI Tue 4:00PM","90.12","2.25","1.1","0.3","0.1","2.7","1.0","0.5","0.1","0.1","0.4","0.0","0"
"*0633h*","Pat Spencer","PHO","PG,G","","402","FA","","81.46","4.07","1.9","0.6","0.1","4.3","1.4","1.2","0.4","0.2","0.6","0.0","0"
"*06mm1*","Bronny James","LAL","PG,SG,G","","403","FA","","78.06","2.6","1.3","0.4","0.1","2.9","0.8","0.9","0.2","0.1","0.4","0.0","0"
"*06z61*","Myron Gardner","MIA","SF,F","","404","FA","","76.68","2.56","1.1","0.3","0.1","2.7","1.0","0.6","0.2","0.1","0.2","0.0","0"
"*0661b*","Jamal Cain","ORL","SG,G,SF,F","","405","FA","","74.78","3.74","1.7","0.5","0.2","4.0","1.4","0.7","0.4","0.2","0.3","0.0","0"
"*06cd2*","Rayan Rupert","PHI","SG,G","","406","FA","@NY Tue 4:00PM","73.65","2.46","1.2","0.4","0.1","2.5","1.2","0.8","0.2","0.0","0.4","0.0","0"
"*076ty*","Baba Miller","LAC","SF,F","R","407","FA","","72.36","3.62","1.4","0.4","0.2","3.7","1.8","0.7","0.3","0.2","0.4","0.0","0"
"*076t8*","Jayden Quaintance","SA","PF,F","R","408","FA","OKC Tue 6:30PM","72.36","3.62","1.4","0.4","0.2","3.7","1.8","0.7","0.3","0.2","0.4","0.0","0"
"*0622k*","Jabari Walker","PHI","SF,PF,F,C","","409","FA","@NY Tue 4:00PM","66.46","3.32","1.3","0.2","0.2","3.0","2.4","0.4","0.2","0.1","0.3","0.0","0"
"*07243*","L.J. Cryer","GS","PG,SG,G","","410","FA","","63.02","3.15","1.5","0.4","0.1","3.4","0.8","1.1","0.3","0.1","0.4","0.0","0"
"*06pvs*","Malevy Leons","GS","SF,F","","411","FA","","61.78","3.09","1.3","0.3","0.1","3.2","1.5","0.6","0.3","0.1","0.4","0.0","0"
"*06mls*","Cam Christie","LAC","SG,G","","412","FA","","58.89","1.96","1.0","0.3","0.1","2.2","0.7","0.5","0.2","0.1","0.3","0.0","0"
"*076tz*","Trevon Brazile","DEN","PF,F","R","413","FA","","54","1.35","0.5","0.1","0.1","1.4","0.7","0.2","0.1","0.1","0.1","0.0","0"
"*04ewb*","Jonathan Isaac","ORL","PF,F","","414","FA","","52.6","2.63","0.7","0.2","0.1","2.2","1.4","0.2","0.2","0.4","0.2","0.0","0"
"*06mm5*","PJ Hall","CHA","C","","415","FA","","52.56","2.63","0.7","0.1","0.1","2.2","1.5","0.4","0.2","0.3","0.3","0.0","0"
"*078z1*","Nate Bittle","TOR","C","","416","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*076ut*","Carson Cooper","MEM","C","R","417","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*06222*","Khalifa Diop","CLE","C","R","418","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*0558u*","Tacko Fall","(N/A)","C","","419","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*076u9*","Izaiyah Nelson","ORL","PF,F","R","420","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*076tt*","Ugonna Onyenso","DET","C","R","421","FA","BOS Tue 12:00PM","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*06nz5*","Jamarion Sharp","LAC","C","","422","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*076v0*","Ernest Udeh","CLE","C","R","423","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*076u1*","Henri Veesaar","ATL","C","R","424","FA","","51.4","2.57","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*06v81*","Johni Broome","LAC","PF,F,C","","425","FA","","50.32","2.52","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*005l3*","DeAndre Jordan","NO","C","","426","FA","","49.92","2.5","0.5","0.0","0.2","1.9","1.8","0.4","0.1","0.2","0.3","0.0","0"
"*03lg1*","Ben Simmons","SAC","PG,SG,G","","427","FA","","49.54","2.48","0.6","0.1","0.1","1.6","1.3","1.1","0.2","0.1","0.3","0.0","0"
"*049kf*","Mo Bamba","UTA","C","","428","FA","","49.36","2.47","0.7","0.2","0.1","1.8","1.6","0.3","0.2","0.3","0.3","0.0","0"
"*0621w*","Christian Koloko","NO","C","","429","FA","","49.36","2.47","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*06vxy*","Vladislav Goldin","MIA","C","","430","FA","","49.16","2.46","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*06v8c*","Amari Williams","BOS","PF,F,C","","431","FA","@DET Tue 12:00PM","49.16","2.46","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*06v8b*","Rocco Zikarsky","MIN","C","","432","FA","","49.16","2.46","0.7","0.1","0.1","2.2","1.5","0.4","0.1","0.2","0.3","0.0","0"
"*0623l*","Jamaree Bouyea","PHO","PG,G","","433","FA","","48.76","2.44","1.4","0.3","0.1","2.8","1.1","0.8","0.1","0.1","0.6","0.0","0"
"*03ad4*","D'Angelo Russell","MEM","PG,G","","434","FA","","47.96","2.4","1.2","0.5","0.1","2.8","0.5","0.9","0.1","0.1","0.3","0.0","0"
"*076tq*","Ryan Conwell","MIA","SG,G","R","435","FA","","47.76","1.59","0.8","0.3","0.1","1.8","0.6","0.4","0.1","0.1","0.2","0.0","0"
"*076ud*","Isaiah Evans","MIN","SG,G","R","436","FA","","47.76","1.59","0.8","0.3","0.1","1.8","0.6","0.4","0.1","0.1","0.2","0.0","0"
"*0622g*","JD Davison","ORL","PG,G","","437","FA","","47.36","2.37","1.1","0.4","0.1","2.6","0.6","0.8","0.3","0.0","0.3","0.0","0"
"*06ca4*","Kobe Bufkin","NO","SG,G","","438","FA","","46.92","2.35","1.2","0.3","0.1","2.5","0.7","0.8","0.2","0.1","0.3","0.0","0"
"*06qdz*","Elijah Harkless","DET","SG,G","","439","FA","BOS Tue 12:00PM","46.44","2.32","1.1","0.3","0.1","2.5","0.7","0.8","0.2","0.1","0.3","0.0","0"
"*06pvy*","Yuki Kawamura","LAC","PG,G","","440","FA","","46.14","2.31","1.1","0.3","0.1","2.5","0.7","0.8","0.2","0.1","0.3","0.0","0"
"*042np*","Skal Labissiere","(N/A)","PF,F,C","","441","FA","","45.84","2.29","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.2","0.0","0"
"*06pu0*","Emanuel Miller","(N/A)","PF,F","","442","FA","","45.84","2.29","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.2","0.0","0"
"*06cdi*","Tarik Biberovic","DAL","SF,F","R","443","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*076uf*","Tyler Bilodeau","BKN","PF,F","R","444","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*065vc*","John Butler","MIL","C","","445","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*076uq*","Rafael Castro","HOU","C","R","446","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*078v3*","Malik Dia","NO","PF,F","R","447","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06z7t*","Arthur Kaluma","LAL","SF,PF,F","R","448","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*076ue*","Trey Kaufman-Renn","MIN","PF,F","R","449","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*076ub*","Tobi Lawal","DAL","PF,F","R","450","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06v8d*","Bogoljub Markovic","MIL","PF,F","R","451","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*0723h*","Igor Milicic","NY","SF,PF,F","R","452","FA","PHI Tue 4:00PM","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*076u2*","Dillon Mitchell","BOS","SF,F","R","453","FA","@DET Tue 12:00PM","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*073o8*","Grant Nelson","BKN","SF,PF,F","","454","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*076tu*","Felix Okpara","WAS","C","R","455","FA","","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06v5i*","Thomas Sorber","OKC","PF,F,C","","456","FA","@SA Tue 6:30PM","45.56","2.28","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.2","0.3","0.0","0"
"*06v5u*","Noa Essengue","CHI","PF,F","","457","FA","","45.38","2.27","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*04qru*","Donte DiVincenzo","MIN","PG,SG,G","","458","FA","","45.34","2.27","1.3","0.6","0.1","2.8","0.6","0.5","0.2","0.1","0.2","0.0","0"
"*06y0j*","Tamar Bates","UTA","SG,G","","459","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076wf*","Kylan Boswell","CHA","PG,G","R","460","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076tv*","Jaden Bradley","TOR","PG,G","R","461","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*078ev*","Terrell Brown","UTA","PG,SG,G","R","462","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076tp*","Tre Donaldson","MIA","PG,SG,G","R","463","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*07234*","Keshon Gilbert","ATL","SG,G","","464","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076uk*","Ja'Kobi Gillespie","SA","PG,G","R","465","FA","OKC Tue 6:30PM","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*074sv*","Hayden Gray","UTA","SG,G","","466","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*079za*","Caleb Grill","BOS","PG,SG,G","","467","FA","@DET Tue 12:00PM","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076uc*","Vsevolod Ishchenko","DAL","SG,G","R","468","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*07401*","Bez Mbeng","CHA","SG,G","","469","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*05uuu*","Mac McClung","(N/A)","SG,G","","470","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*06moh*","Jameer Nelson","(N/A)","PG,SG,G","","471","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076t4*","Ebuka Okorie","DET","PG,G","R","472","FA","BOS Tue 12:00PM","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*03e6m*","Elfrid Payton","SAC","PG,G","","473","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*06mmr*","Zyon Pullin","MIN","SG,G","","474","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*076u6*","Braden Smith","IND","PG,G","R","475","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*065b9*","Lucas Williamson","(N/A)","PG,SG,G","","476","FA","","45.16","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*06vy2*","Chucky Hepburn","TOR","PG,G","","477","FA","","45.14","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*06v84*","Kam Jones","MIL","PG,SG,G","","478","FA","","45.14","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*06z4q*","Chris Manon","LAL","SG,G","","479","FA","","45.14","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*072ae*","Sean Pedulla","HOU","PG,G","","480","FA","","45.14","2.26","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*05qu1*","James Wiseman","NY","C","","481","FA","PHI Tue 4:00PM","44.92","2.25","0.5","0.0","0.1","2.1","1.5","0.3","0.1","0.2","0.3","0.0","0"
"*062do*","Tyson Etienne","BKN","PG,G","","482","FA","","44.68","2.23","1.1","0.3","0.1","2.5","0.6","0.8","0.2","0.0","0.3","0.0","0"
"*06mlw*","Enrique Freeman","MIN","PF,F","","483","FA","","44.32","2.22","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06y4e*","CJ Huntley","PHO","SF,F","","484","FA","","44.32","2.22","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*0722s*","Chaney Johnson","BKN","SF,PF,F","","485","FA","","44.32","2.22","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06mor*","David Jones Garcia","SA","SF,F","","486","FA","OKC Tue 6:30PM","44.32","2.22","0.9","0.2","0.1","2.3","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06mld*","Jonathan Mogbo","SAC","PF,F,C","","487","FA","","44.16","2.21","0.9","0.2","0.1","2.3","1.1","0.3","0.2","0.2","0.3","0.0","0"
"*05uuv*","Trendon Watford","NO","PG,SG,G,PF,F","","488","FA","","43.92","2.2","0.9","0.2","0.1","2.6","1.1","0.4","0.1","0.1","0.4","0.0","0"
"*0623h*","Alondes Williams","WAS","SG,G","","489","FA","","43.86","2.19","1.1","0.3","0.1","2.4","0.6","0.8","0.2","0.1","0.3","0.0","0"
"*05y9y*","Brandon Williams","GS","PG,G","","490","FA","","43.74","2.19","1.1","0.3","0.2","2.4","0.6","0.9","0.2","0.1","0.4","0.0","0"
"*05qtd*","Nick Richards","MIA","C","","491","FA","","43.64","2.18","0.4","0.0","0.1","1.9","1.5","0.1","0.1","0.2","0.2","0.0","0"
"*0723c*","John Poulakidas","DAL","PG,SG,G","","492","FA","","43.64","2.18","1.0","0.3","0.1","2.2","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*06cc6*","Jett Howard","DAL","SF,F","","493","FA","","43.38","2.17","1.3","0.6","0.1","2.8","0.7","0.5","0.2","0.1","0.3","0.0","0"
"*06cdk*","Jalen Slawson","IND","SF,F","","494","FA","","42.72","2.14","0.8","0.2","0.1","2.2","1.1","0.4","0.2","0.1","0.3","0.0","0"
"*04xdu*","Drew Eubanks","NY","C","","495","FA","PHI Tue 4:00PM","42.64","2.13","0.4","0.0","0.1","1.6","1.4","0.3","0.1","0.3","0.3","0.0","0"
"*06prk*","Tristan Enaruna","CLE","SF,F","","496","FA","","42.6","2.13","0.9","0.3","0.1","2.2","0.8","0.5","0.2","0.1","0.2","0.0","0"
"*06hrn*","Adam Flagler","SAC","SG,G","","497","FA","","42.42","2.12","1.2","0.4","0.1","2.5","0.7","0.6","0.2","0.1","0.3","0.0","0"
